Uranus
                 x:                  y:                  z:                  t: 
         6280.825234         3639.897173        -67.85013325               0.979
         6280.825236         3639.897176        -67.85013321                0.98
         6280.825238          3639.89718        -67.85013317               0.981
          6280.82524         3639.897183        -67.85013313               0.982
         6280.825242         3639.897186         -67.8501331               0.983
         6280.825244         3639.897189        -67.85013306               0.984
         6280.825246         3639.897192        -67.85013302               0.985
         6280.825248         3639.897196        -67.85013298               0.986
          6280.82525         3639.897199        -67.85013294               0.987
         6280.825252         3639.897202        -67.85013291               0.988
         6280.825254         3639.897205        -67.85013287               0.989
         6280.825256         3639.897209        -67.85013283                0.99
         6280.825258         3639.897212        -67.85013279               0.991
          6280.82526         3639.897215        -67.85013275               0.992
         6280.825262         3639.897218        -67.85013272               0.993
         6280.825264         3639.897221        -67.85013268               0.994
         6280.825266         3639.897225        -67.85013264               0.995
         6280.825268         3639.897228         -67.8501326               0.996
          6280.82527         3639.897231        -67.85013256               0.997
         6280.825272         3639.897234        -67.85013253               0.998
         6280.825274         3639.897238        -67.85013249               0.999
         6280.825276         3639.897241        -67.85013245                   1
         6280.825278         3639.897244        -67.85013241               1.001
          6280.82528         3639.897247        -67.85013237               1.002
         6280.825282          3639.89725        -67.85013234               1.003
         6280.825284         3639.897254         -67.8501323               1.004
         6280.825286         3639.897257        -67.85013226               1.005
         6280.825288          3639.89726        -67.85013222               1.006
          6280.82529         3639.897263        -67.85013218               1.007
         6280.825292         3639.897266        -67.85013215               1.008
         6280.825294          3639.89727        -67.85013211               1.009
         6280.825296         3639.897273        -67.85013207                1.01
         6280.825298         3639.897276        -67.85013203               1.011
           6280.8253         3639.897279        -67.85013199               1.012
         6280.825302         3639.897283        -67.85013196               1.013
         6280.825304         3639.897286        -67.85013192               1.014
         6280.825306         3639.897289        -67.85013188               1.015
         6280.825308         3639.897292        -67.85013184               1.016
          6280.82531         3639.897295         -67.8501318               1.017
         6280.825312         3639.897299        -67.85013177               1.018
         6280.825314         3639.897302        -67.85013173               1.019
         6280.825316         3639.897305        -67.85013169                1.02
         6280.825318         3639.897308        -67.85013165               1.021
          6280.82532         3639.897312        -67.85013161               1.022
         6280.825322         3639.897315        -67.85013158               1.023
         6280.825324         3639.897318        -67.85013154               1.024
         6280.825326         3639.897321         -67.8501315               1.025
         6280.825328         3639.897324        -67.85013146               1.026
          6280.82533         3639.897328        -67.85013142               1.027
         6280.825332         3639.897331        -67.85013139               1.028
         6280.825334         3639.897334        -67.85013135               1.029
         6280.825336         3639.897337        -67.85013131                1.03
         6280.825338          3639.89734        -67.85013127               1.031
          6280.82534         3639.897344        -67.85013123               1.032
         6280.825342         3639.897347         -67.8501312               1.033
