Venus
                 x:                  y:                  z:                  t: 
          264.570789        -11.96891966        -15.49649288               0.327
         264.5707897        -11.96889953        -15.49649264               0.328
         264.5707903        -11.96887941         -15.4964924               0.329
          264.570791        -11.96885929        -15.49649216                0.33
         264.5707916        -11.96883917        -15.49649192               0.331
         264.5707923        -11.96881904        -15.49649168               0.332
         264.5707929        -11.96879892        -15.49649145               0.333
         264.5707936         -11.9687788        -15.49649121               0.334
         264.5707942        -11.96875867        -15.49649097               0.335
         264.5707949        -11.96873855        -15.49649073               0.336
         264.5707955        -11.96871843        -15.49649049               0.337
         264.5707962        -11.96869831        -15.49649025               0.338
         264.5707968        -11.96867818        -15.49649001               0.339
         264.5707974        -11.96865806        -15.49648977                0.34
         264.5707981        -11.96863794        -15.49648953               0.341
         264.5707987        -11.96861781         -15.4964893               0.342
         264.5707993        -11.96859769        -15.49648906               0.343
            264.5708        -11.96857757        -15.49648882               0.344
         264.5708006        -11.96855744        -15.49648858               0.345
         264.5708012        -11.96853732        -15.49648834               0.346
         264.5708019         -11.9685172         -15.4964881               0.347
         264.5708025        -11.96849707        -15.49648786               0.348
         264.5708031        -11.96847695        -15.49648762               0.349
         264.5708038        -11.96845683        -15.49648738                0.35
         264.5708044         -11.9684367        -15.49648714               0.351
          264.570805        -11.96841658         -15.4964869               0.352
         264.5708056        -11.96839646        -15.49648666               0.353
         264.5708063        -11.96837633        -15.49648642               0.354
         264.5708069        -11.96835621        -15.49648618               0.355
         264.5708075        -11.96833609        -15.49648594               0.356
         264.5708081        -11.96831596         -15.4964857               0.357
         264.5708087        -11.96829584        -15.49648546               0.358
         264.5708094        -11.96827571        -15.49648522               0.359
           264.57081        -11.96825559        -15.49648498                0.36
         264.5708106        -11.96823547        -15.49648474               0.361
         264.5708112        -11.96821534         -15.4964845               0.362
         264.5708118        -11.96819522        -15.49648426               0.363
         264.5708124        -11.96817509        -15.49648402               0.364
          264.570813        -11.96815497        -15.49648378               0.365
         264.5708136        -11.96813484        -15.49648354               0.366
         264.5708142        -11.96811472         -15.4964833               0.367
         264.5708149         -11.9680946        -15.49648305               0.368
         264.5708155        -11.96807447        -15.49648281               0.369
         264.5708161        -11.96805435        -15.49648257                0.37
         264.5708167        -11.96803422        -15.49648233               0.371
         264.5708173         -11.9680141        -15.49648209               0.372
         264.5708179        -11.96799397        -15.49648185               0.373
         264.5708185        -11.96797385        -15.49648161               0.374
         264.5708191        -11.96795372        -15.49648137               0.375
         264.5708197         -11.9679336        -15.49648113               0.376
         264.5708203        -11.96791347        -15.49648088               0.377
         264.5708209        -11.96789335        -15.49648064               0.378
         264.5708215        -11.96787322         -15.4964804               0.379
         264.5708221         -11.9678531        -15.49648016                0.38
         264.5708226        -11.96783297        -15.49647992               0.381
         264.5708232        -11.96781285        -15.49647968               0.382
         264.5708238        -11.96779272        -15.49647943               0.383
         264.5708244         -11.9677726        -15.49647919               0.384
          264.570825        -11.96775247        -15.49647895               0.385
         264.5708256        -11.96773235        -15.49647871               0.386
         264.5708262        -11.96771222        -15.49647847               0.387
         264.5708268         -11.9676921        -15.49647822               0.388
         264.5708274        -11.96767197        -15.49647798               0.389
         264.5708279        -11.96765185        -15.49647774                0.39
         264.5708285        -11.96763172         -15.4964775               0.391
         264.5708291         -11.9676116        -15.49647725               0.392
         264.5708297        -11.96759147        -15.49647701               0.393
         264.5708303        -11.96757134        -15.49647677               0.394
         264.5708308        -11.96755122        -15.49647653               0.395
         264.5708314        -11.96753109        -15.49647628               0.396
          264.570832        -11.96751097        -15.49647604               0.397
         264.5708326        -11.96749084         -15.4964758               0.398
         264.5708331        -11.96747071        -15.49647556               0.399
         264.5708337        -11.96745059        -15.49647531                 0.4
         264.5708343        -11.96743046        -15.49647507               0.401
         264.5708348        -11.96741034        -15.49647483               0.402
         264.5708354        -11.96739021        -15.49647458               0.403
          264.570836        -11.96737008        -15.49647434               0.404
         264.5708365        -11.96734996         -15.4964741               0.405
         264.5708371        -11.96732983        -15.49647385               0.406
         264.5708377         -11.9673097        -15.49647361               0.407
         264.5708382        -11.96728958        -15.49647337               0.408
         264.5708388        -11.96726945        -15.49647312               0.409
         264.5708394        -11.96724933        -15.49647288                0.41
         264.5708399         -11.9672292        -15.49647264               0.411
         264.5708405        -11.96720907        -15.49647239               0.412
          264.570841        -11.96718895        -15.49647215               0.413
         264.5708416        -11.96716882         -15.4964719               0.414
         264.5708421        -11.96714869        -15.49647166               0.415
         264.5708427        -11.96712857        -15.49647142               0.416
         264.5708432        -11.96710844        -15.49647117               0.417
         264.5708438        -11.96708831        -15.49647093               0.418
         264.5708443        -11.96706818        -15.49647068               0.419
         264.5708449        -11.96704806        -15.49647044                0.42
         264.5708454        -11.96702793         -15.4964702               0.421
          264.570846         -11.9670078        -15.49646995               0.422
         264.5708465        -11.96698768        -15.49646971               0.423
         264.5708471        -11.96696755        -15.49646946               0.424
         264.5708476        -11.96694742        -15.49646922               0.425
         264.5708482        -11.96692729        -15.49646897               0.426
         264.5708487        -11.96690717        -15.49646873               0.427
         264.5708493        -11.96688704        -15.49646848               0.428
         264.5708498        -11.96686691        -15.49646824               0.429
         264.5708503        -11.96684678        -15.49646799                0.43
         264.5708509        -11.96682666        -15.49646775               0.431
         264.5708514        -11.96680653         -15.4964675               0.432
         264.5708519         -11.9667864        -15.49646726               0.433
         264.5708525        -11.96676627        -15.49646701               0.434
          264.570853        -11.96674615        -15.49646677               0.435
         264.5708535        -11.96672602        -15.49646652               0.436
         264.5708541        -11.96670589        -15.49646628               0.437
         264.5708546        -11.96668576        -15.49646603               0.438
         264.5708551        -11.96666563        -15.49646579               0.439
         264.5708556        -11.96664551        -15.49646554                0.44
         264.5708562        -11.96662538         -15.4964653               0.441
         264.5708567        -11.96660525        -15.49646505               0.442
         264.5708572        -11.96658512         -15.4964648               0.443
         264.5708577        -11.96656499        -15.49646456               0.444
         264.5708583        -11.96654487        -15.49646431               0.445
         264.5708588        -11.96652474        -15.49646407               0.446
         264.5708593        -11.96650461        -15.49646382               0.447
         264.5708598        -11.96648448        -15.49646357               0.448
         264.5708603        -11.96646435        -15.49646333               0.449
         264.5708609        -11.96644422        -15.49646308                0.45
         264.5708614        -11.96642409        -15.49646284               0.451
         264.5708619        -11.96640397        -15.49646259               0.452
         264.5708624        -11.96638384        -15.49646234               0.453
         264.5708629        -11.96636371         -15.4964621               0.454
         264.5708634        -11.96634358        -15.49646185               0.455
         264.5708639        -11.96632345         -15.4964616               0.456
         264.5708644        -11.96630332        -15.49646136               0.457
         264.5708649        -11.96628319        -15.49646111               0.458
         264.5708654        -11.96626306        -15.49646086               0.459
          264.570866        -11.96624293        -15.49646062                0.46
         264.5708665        -11.96622281        -15.49646037               0.461
          264.570867        -11.96620268        -15.49646012               0.462
         264.5708675        -11.96618255        -15.49645988               0.463
          264.570868        -11.96616242        -15.49645963               0.464
         264.5708685        -11.96614229        -15.49645938               0.465
          264.570869        -11.96612216        -15.49645913               0.466
         264.5708695        -11.96610203        -15.49645889               0.467
         264.5708699         -11.9660819        -15.49645864               0.468
         264.5708704        -11.96606177        -15.49645839               0.469
         264.5708709        -11.96604164        -15.49645814                0.47
         264.5708714        -11.96602151         -15.4964579               0.471
         264.5708719        -11.96600138        -15.49645765               0.472
         264.5708724        -11.96598125         -15.4964574               0.473
         264.5708729        -11.96596112        -15.49645715               0.474
         264.5708734        -11.96594099        -15.49645691               0.475
         264.5708739        -11.96592086        -15.49645666               0.476
         264.5708744        -11.96590073        -15.49645641               0.477
