Saturn
                 x:                  y:                  z:                  t: 
         546.8100126         -3631.85266         41.38219878               0.116
         546.8100178        -3631.852659         41.38219856               0.117
          546.810023        -3631.852658         41.38219834               0.118
         546.8100282        -3631.852657         41.38219812               0.119
         546.8100334        -3631.852657          41.3821979                0.12
         546.8100386        -3631.852656         41.38219768               0.121
         546.8100439        -3631.852655         41.38219746               0.122
         546.8100491        -3631.852654         41.38219723               0.123
         546.8100543        -3631.852653         41.38219701               0.124
         546.8100595        -3631.852653         41.38219679               0.125
         546.8100647        -3631.852652         41.38219657               0.126
         546.8100699        -3631.852651         41.38219635               0.127
         546.8100751         -3631.85265         41.38219613               0.128
         546.8100803        -3631.852649         41.38219591               0.129
         546.8100855        -3631.852648         41.38219569                0.13
         546.8100907        -3631.852648         41.38219547               0.131
         546.8100959        -3631.852647         41.38219524               0.132
         546.8101012        -3631.852646         41.38219502               0.133
         546.8101064        -3631.852645          41.3821948               0.134
         546.8101116        -3631.852644         41.38219458               0.135
         546.8101168        -3631.852644         41.38219436               0.136
          546.810122        -3631.852643         41.38219414               0.137
         546.8101272        -3631.852642         41.38219392               0.138
         546.8101324        -3631.852641          41.3821937               0.139
         546.8101376         -3631.85264         41.38219348                0.14
         546.8101428        -3631.852639         41.38219325               0.141
          546.810148        -3631.852639         41.38219303               0.142
         546.8101533        -3631.852638         41.38219281               0.143
         546.8101585        -3631.852637         41.38219259               0.144
         546.8101637        -3631.852636         41.38219237               0.145
         546.8101689        -3631.852635         41.38219215               0.146
         546.8101741        -3631.852635         41.38219193               0.147
         546.8101793        -3631.852634         41.38219171               0.148
         546.8101845        -3631.852633         41.38219148               0.149
         546.8101897        -3631.852632         41.38219126                0.15
         546.8101949        -3631.852631         41.38219104               0.151
         546.8102001        -3631.852631         41.38219082               0.152
         546.8102053         -3631.85263          41.3821906               0.153
         546.8102106        -3631.852629         41.38219038               0.154
         546.8102158        -3631.852628         41.38219016               0.155
          546.810221        -3631.852627         41.38218994               0.156
         546.8102262        -3631.852626         41.38218972               0.157
         546.8102314        -3631.852626         41.38218949               0.158
         546.8102366        -3631.852625         41.38218927               0.159
         546.8102418        -3631.852624         41.38218905                0.16
          546.810247        -3631.852623         41.38218883               0.161
         546.8102522        -3631.852622         41.38218861               0.162
         546.8102574        -3631.852622         41.38218839               0.163
         546.8102626        -3631.852621         41.38218817               0.164
         546.8102679         -3631.85262         41.38218795               0.165
         546.8102731        -3631.852619         41.38218773               0.166
         546.8102783        -3631.852618          41.3821875               0.167
         546.8102835        -3631.852618         41.38218728               0.168
         546.8102887        -3631.852617         41.38218706               0.169
         546.8102939        -3631.852616         41.38218684                0.17
         546.8102991        -3631.852615         41.38218662               0.171
         546.8103043        -3631.852614          41.3821864               0.172
         546.8103095        -3631.852613         41.38218618               0.173
         546.8103147        -3631.852613         41.38218596               0.174
         546.8103199        -3631.852612         41.38218574               0.175
         546.8103252        -3631.852611         41.38218551               0.176
         546.8103304         -3631.85261         41.38218529               0.177
         546.8103356        -3631.852609         41.38218507               0.178
         546.8103408        -3631.852609         41.38218485               0.179
          546.810346        -3631.852608         41.38218463                0.18
         546.8103512        -3631.852607         41.38218441               0.181
         546.8103564        -3631.852606         41.38218419               0.182
         546.8103616        -3631.852605         41.38218397               0.183
         546.8103668        -3631.852604         41.38218374               0.184
          546.810372        -3631.852604         41.38218352               0.185
         546.8103773        -3631.852603          41.3821833               0.186
         546.8103825        -3631.852602         41.38218308               0.187
         546.8103877        -3631.852601         41.38218286               0.188
         546.8103929          -3631.8526         41.38218264               0.189
         546.8103981          -3631.8526         41.38218242                0.19
         546.8104033        -3631.852599          41.3821822               0.191
         546.8104085        -3631.852598         41.38218198               0.192
         546.8104137        -3631.852597         41.38218175               0.193
         546.8104189        -3631.852596         41.38218153               0.194
         546.8104241        -3631.852596         41.38218131               0.195
         546.8104293        -3631.852595         41.38218109               0.196
         546.8104346        -3631.852594         41.38218087               0.197
         546.8104398        -3631.852593         41.38218065               0.198
          546.810445        -3631.852592         41.38218043               0.199
         546.8104502        -3631.852591         41.38218021                 0.2
         546.8104554        -3631.852591         41.38217998               0.201
         546.8104606         -3631.85259         41.38217976               0.202
         546.8104658        -3631.852589         41.38217954               0.203
          546.810471        -3631.852588         41.38217932               0.204
         546.8104762        -3631.852587          41.3821791               0.205
         546.8104814        -3631.852587         41.38217888               0.206
         546.8104866        -3631.852586         41.38217866               0.207
         546.8104919        -3631.852585         41.38217844               0.208
         546.8104971        -3631.852584         41.38217822               0.209
         546.8105023        -3631.852583         41.38217799                0.21
         546.8105075        -3631.852583         41.38217777               0.211
         546.8105127        -3631.852582         41.38217755               0.212
         546.8105179        -3631.852581         41.38217733               0.213
         546.8105231         -3631.85258         41.38217711               0.214
         546.8105283        -3631.852579         41.38217689               0.215
         546.8105335        -3631.852578         41.38217667               0.216
         546.8105387        -3631.852578         41.38217645               0.217
         546.8105439        -3631.852577         41.38217623               0.218
         546.8105492        -3631.852576           41.382176               0.219
         546.8105544        -3631.852575         41.38217578                0.22
         546.8105596        -3631.852574         41.38217556               0.221
         546.8105648        -3631.852574         41.38217534               0.222
           546.81057        -3631.852573         41.38217512               0.223
         546.8105752        -3631.852572          41.3821749               0.224
         546.8105804        -3631.852571         41.38217468               0.225
         546.8105856         -3631.85257         41.38217446               0.226
         546.8105908        -3631.852569         41.38217423               0.227
          546.810596        -3631.852569         41.38217401               0.228
         546.8106012        -3631.852568         41.38217379               0.229
         546.8106065        -3631.852567         41.38217357                0.23
         546.8106117        -3631.852566         41.38217335               0.231
         546.8106169        -3631.852565         41.38217313               0.232
         546.8106221        -3631.852565         41.38217291               0.233
         546.8106273        -3631.852564         41.38217269               0.234
         546.8106325        -3631.852563         41.38217247               0.235
         546.8106377        -3631.852562         41.38217224               0.236
         546.8106429        -3631.852561         41.38217202               0.237
         546.8106481        -3631.852561          41.3821718               0.238
         546.8106533         -3631.85256         41.38217158               0.239
         546.8106585        -3631.852559         41.38217136                0.24
         546.8106638        -3631.852558         41.38217114               0.241
          546.810669        -3631.852557         41.38217092               0.242
         546.8106742        -3631.852556          41.3821707               0.243
         546.8106794        -3631.852556         41.38217048               0.244
         546.8106846        -3631.852555         41.38217025               0.245
         546.8106898        -3631.852554         41.38217003               0.246
          546.810695        -3631.852553         41.38216981               0.247
         546.8107002        -3631.852552         41.38216959               0.248
         546.8107054        -3631.852552         41.38216937               0.249
         546.8107106        -3631.852551         41.38216915                0.25
         546.8107158         -3631.85255         41.38216893               0.251
         546.8107211        -3631.852549         41.38216871               0.252
         546.8107263        -3631.852548         41.38216848               0.253
         546.8107315        -3631.852547         41.38216826               0.254
         546.8107367        -3631.852547         41.38216804               0.255
         546.8107419        -3631.852546         41.38216782               0.256
         546.8107471        -3631.852545          41.3821676               0.257
         546.8107523        -3631.852544         41.38216738               0.258
         546.8107575        -3631.852543         41.38216716               0.259
         546.8107627        -3631.852543         41.38216694                0.26
         546.8107679        -3631.852542         41.38216672               0.261
         546.8107731        -3631.852541         41.38216649               0.262
         546.8107784         -3631.85254         41.38216627               0.263
         546.8107836        -3631.852539         41.38216605               0.264
         546.8107888        -3631.852538         41.38216583               0.265
          546.810794        -3631.852538         41.38216561               0.266
         546.8107992        -3631.852537         41.38216539               0.267
         546.8108044        -3631.852536         41.38216517               0.268
         546.8108096        -3631.852535         41.38216495               0.269
         546.8108148        -3631.852534         41.38216472                0.27
           546.81082        -3631.852534          41.3821645               0.271
         546.8108252        -3631.852533         41.38216428               0.272
         546.8108304        -3631.852532         41.38216406               0.273
         546.8108357        -3631.852531         41.38216384               0.274
         546.8108409         -3631.85253         41.38216362               0.275
         546.8108461         -3631.85253          41.3821634               0.276
         546.8108513        -3631.852529         41.38216318               0.277
         546.8108565        -3631.852528         41.38216296               0.278
         546.8108617        -3631.852527         41.38216273               0.279
         546.8108669        -3631.852526         41.38216251                0.28
         546.8108721        -3631.852525         41.38216229               0.281
         546.8108773        -3631.852525         41.38216207               0.282
         546.8108825        -3631.852524         41.38216185               0.283
         546.8108877        -3631.852523         41.38216163               0.284
          546.810893        -3631.852522         41.38216141               0.285
         546.8108982        -3631.852521         41.38216119               0.286
         546.8109034        -3631.852521         41.38216096               0.287
         546.8109086         -3631.85252         41.38216074               0.288
         546.8109138        -3631.852519         41.38216052               0.289
          546.810919        -3631.852518          41.3821603                0.29
         546.8109242        -3631.852517         41.38216008               0.291
         546.8109294        -3631.852516         41.38215986               0.292
         546.8109346        -3631.852516         41.38215964               0.293
         546.8109398        -3631.852515         41.38215942               0.294
          546.810945        -3631.852514          41.3821592               0.295
         546.8109503        -3631.852513         41.38215897               0.296
         546.8109555        -3631.852512         41.38215875               0.297
         546.8109607        -3631.852512         41.38215853               0.298
         546.8109659        -3631.852511         41.38215831               0.299
         546.8109711         -3631.85251         41.38215809                 0.3
         546.8109763        -3631.852509         41.38215787               0.301
         546.8109815        -3631.852508         41.38215765               0.302
         546.8109867        -3631.852508         41.38215743               0.303
         546.8109919        -3631.852507         41.38215721               0.304
         546.8109971        -3631.852506         41.38215698               0.305
         546.8110023        -3631.852505         41.38215676               0.306
         546.8110076        -3631.852504         41.38215654               0.307
         546.8110128        -3631.852503         41.38215632               0.308
          546.811018        -3631.852503          41.3821561               0.309
         546.8110232        -3631.852502         41.38215588                0.31
         546.8110284        -3631.852501         41.38215566               0.311
         546.8110336          -3631.8525         41.38215544               0.312
         546.8110388        -3631.852499         41.38215521               0.313
          546.811044        -3631.852499         41.38215499               0.314
         546.8110492        -3631.852498         41.38215477               0.315
         546.8110544        -3631.852497         41.38215455               0.316
         546.8110596        -3631.852496         41.38215433               0.317
         546.8110649        -3631.852495         41.38215411               0.318
         546.8110701        -3631.852494         41.38215389               0.319
