Mercury
                 x:                  y:                  z:                  t: 
         -120.321313        -106.9819806         2.050992736               0.394
        -120.3212991        -106.9819996         2.050989917               0.395
        -120.3212853        -106.9820185         2.050987099               0.396
        -120.3212714        -106.9820374          2.05098428               0.397
        -120.3212576        -106.9820564         2.050981462               0.398
        -120.3212437        -106.9820753         2.050978643               0.399
        -120.3212298        -106.9820943         2.050975825                 0.4
         -120.321216        -106.9821132         2.050973006               0.401
        -120.3212021        -106.9821321         2.050970188               0.402
        -120.3211882        -106.9821511         2.050967369               0.403
        -120.3211744          -106.98217          2.05096455               0.404
        -120.3211605        -106.9821889         2.050961732               0.405
        -120.3211466        -106.9822078         2.050958913               0.406
        -120.3211328        -106.9822268         2.050956094               0.407
        -120.3211189        -106.9822457         2.050953275               0.408
         -120.321105        -106.9822646         2.050950457               0.409
        -120.3210911        -106.9822835         2.050947638                0.41
        -120.3210772        -106.9823025         2.050944819               0.411
        -120.3210634        -106.9823214            2.050942               0.412
        -120.3210495        -106.9823403         2.050939181               0.413
        -120.3210356        -106.9823592         2.050936362               0.414
        -120.3210217        -106.9823781         2.050933543               0.415
        -120.3210078         -106.982397         2.050930724               0.416
        -120.3209939        -106.9824159         2.050927905               0.417
          -120.32098        -106.9824349         2.050925086               0.418
        -120.3209661        -106.9824538         2.050922267               0.419
        -120.3209522        -106.9824727         2.050919448                0.42
        -120.3209383        -106.9824916         2.050916629               0.421
        -120.3209244        -106.9825105          2.05091381               0.422
        -120.3209105        -106.9825294         2.050910991               0.423
        -120.3208966        -106.9825483         2.050908171               0.424
        -120.3208827        -106.9825672         2.050905352               0.425
        -120.3208688        -106.9825861         2.050902533               0.426
        -120.3208549         -106.982605         2.050899714               0.427
         -120.320841        -106.9826239         2.050896894               0.428
        -120.3208271        -106.9826428         2.050894075               0.429
        -120.3208132        -106.9826617         2.050891255                0.43
        -120.3207992        -106.9826805         2.050888436               0.431
        -120.3207853        -106.9826994         2.050885617               0.432
        -120.3207714        -106.9827183         2.050882797               0.433
        -120.3207575        -106.9827372         2.050879978               0.434
        -120.3207436        -106.9827561         2.050877158               0.435
        -120.3207297         -106.982775         2.050874339               0.436
        -120.3207157        -106.9827939         2.050871519               0.437
        -120.3207018        -106.9828127         2.050868699               0.438
        -120.3206879        -106.9828316          2.05086588               0.439
        -120.3206739        -106.9828505          2.05086306                0.44
          -120.32066        -106.9828694          2.05086024               0.441
        -120.3206461        -106.9828882         2.050857421               0.442
        -120.3206321        -106.9829071         2.050854601               0.443
        -120.3206182         -106.982926         2.050851781               0.444
        -120.3206043        -106.9829449         2.050848961               0.445
        -120.3205903        -106.9829637         2.050846141               0.446
        -120.3205764        -106.9829826         2.050843322               0.447
        -120.3205624        -106.9830015         2.050840502               0.448
        -120.3205485        -106.9830203         2.050837682               0.449
        -120.3205346        -106.9830392         2.050834862                0.45
        -120.3205206        -106.9830581         2.050832042               0.451
        -120.3205067        -106.9830769         2.050829222               0.452
        -120.3204927        -106.9830958         2.050826402               0.453
        -120.3204788        -106.9831146         2.050823582               0.454
        -120.3204648        -106.9831335         2.050820762               0.455
        -120.3204508        -106.9831523         2.050817942               0.456
        -120.3204369        -106.9831712         2.050815121               0.457
        -120.3204229          -106.98319         2.050812301               0.458
         -120.320409        -106.9832089         2.050809481               0.459
         -120.320395        -106.9832277         2.050806661                0.46
