Jupiter
                 x:                  y:                  z:                  t: 
        -995.2554493        -1689.205255         29.26835922               0.276
        -995.2554429        -1689.205259         29.26835909               0.277
        -995.2554364        -1689.205262         29.26835896               0.278
          -995.25543        -1689.205266         29.26835883               0.279
        -995.2554236        -1689.205269          29.2683587                0.28
        -995.2554172        -1689.205273         29.26835858               0.281
        -995.2554108        -1689.205276         29.26835845               0.282
        -995.2554044         -1689.20528         29.26835832               0.283
        -995.2553979        -1689.205283         29.26835819               0.284
        -995.2553915        -1689.205286         29.26835806               0.285
        -995.2553851         -1689.20529         29.26835793               0.286
        -995.2553787        -1689.205293          29.2683578               0.287
        -995.2553723        -1689.205297         29.26835767               0.288
        -995.2553659          -1689.2053         29.26835754               0.289
        -995.2553594        -1689.205304         29.26835741                0.29
         -995.255353        -1689.205307         29.26835728               0.291
        -995.2553466        -1689.205311         29.26835715               0.292
        -995.2553402        -1689.205314         29.26835702               0.293
        -995.2553338        -1689.205318          29.2683569               0.294
        -995.2553274        -1689.205321         29.26835677               0.295
        -995.2553209        -1689.205325         29.26835664               0.296
        -995.2553145        -1689.205328         29.26835651               0.297
        -995.2553081        -1689.205331         29.26835638               0.298
        -995.2553017        -1689.205335         29.26835625               0.299
        -995.2552953        -1689.205338         29.26835612                 0.3
        -995.2552888        -1689.205342         29.26835599               0.301
        -995.2552824        -1689.205345         29.26835586               0.302
         -995.255276        -1689.205349         29.26835573               0.303
        -995.2552696        -1689.205352          29.2683556               0.304
        -995.2552632        -1689.205356         29.26835547               0.305
        -995.2552568        -1689.205359         29.26835535               0.306
        -995.2552503        -1689.205363         29.26835522               0.307
        -995.2552439        -1689.205366         29.26835509               0.308
        -995.2552375         -1689.20537         29.26835496               0.309
        -995.2552311        -1689.205373         29.26835483                0.31
        -995.2552247        -1689.205376          29.2683547               0.311
        -995.2552183         -1689.20538         29.26835457               0.312
        -995.2552118        -1689.205383         29.26835444               0.313
        -995.2552054        -1689.205387         29.26835431               0.314
         -995.255199         -1689.20539         29.26835418               0.315
        -995.2551926        -1689.205394         29.26835405               0.316
        -995.2551862        -1689.205397         29.26835392               0.317
        -995.2551798        -1689.205401          29.2683538               0.318
        -995.2551733        -1689.205404         29.26835367               0.319
        -995.2551669        -1689.205408         29.26835354                0.32
        -995.2551605        -1689.205411         29.26835341               0.321
        -995.2551541        -1689.205415         29.26835328               0.322
        -995.2551477        -1689.205418         29.26835315               0.323
        -995.2551412        -1689.205421         29.26835302               0.324
        -995.2551348        -1689.205425         29.26835289               0.325
        -995.2551284        -1689.205428         29.26835276               0.326
         -995.255122        -1689.205432         29.26835263               0.327
        -995.2551156        -1689.205435          29.2683525               0.328
        -995.2551092        -1689.205439         29.26835237               0.329
        -995.2551027        -1689.205442         29.26835225                0.33
        -995.2550963        -1689.205446         29.26835212               0.331
        -995.2550899        -1689.205449         29.26835199               0.332
        -995.2550835        -1689.205453         29.26835186               0.333
        -995.2550771        -1689.205456         29.26835173               0.334
        -995.2550706         -1689.20546          29.2683516               0.335
        -995.2550642        -1689.205463         29.26835147               0.336
        -995.2550578        -1689.205466         29.26835134               0.337
        -995.2550514         -1689.20547         29.26835121               0.338
         -995.255045        -1689.205473         29.26835108               0.339
        -995.2550386        -1689.205477         29.26835095                0.34
        -995.2550321         -1689.20548         29.26835082               0.341
        -995.2550257        -1689.205484         29.26835069               0.342
        -995.2550193        -1689.205487         29.26835057               0.343
        -995.2550129        -1689.205491         29.26835044               0.344
        -995.2550065        -1689.205494         29.26835031               0.345
            -995.255        -1689.205498         29.26835018               0.346
        -995.2549936        -1689.205501         29.26835005               0.347
        -995.2549872        -1689.205504         29.26834992               0.348
        -995.2549808        -1689.205508         29.26834979               0.349
        -995.2549744        -1689.205511         29.26834966                0.35
         -995.254968        -1689.205515         29.26834953               0.351
        -995.2549615        -1689.205518          29.2683494               0.352
        -995.2549551        -1689.205522         29.26834927               0.353
        -995.2549487        -1689.205525         29.26834914               0.354
        -995.2549423        -1689.205529         29.26834902               0.355
        -995.2549359        -1689.205532         29.26834889               0.356
        -995.2549294        -1689.205536         29.26834876               0.357
         -995.254923        -1689.205539         29.26834863               0.358
        -995.2549166        -1689.205543          29.2683485               0.359
        -995.2549102        -1689.205546         29.26834837                0.36
        -995.2549038        -1689.205549         29.26834824               0.361
        -995.2548974        -1689.205553         29.26834811               0.362
        -995.2548909        -1689.205556         29.26834798               0.363
        -995.2548845         -1689.20556         29.26834785               0.364
        -995.2548781        -1689.205563         29.26834772               0.365
        -995.2548717        -1689.205567         29.26834759               0.366
        -995.2548653         -1689.20557         29.26834746               0.367
        -995.2548588        -1689.205574         29.26834734               0.368
        -995.2548524        -1689.205577         29.26834721               0.369
         -995.254846        -1689.205581         29.26834708                0.37
        -995.2548396        -1689.205584         29.26834695               0.371
        -995.2548332        -1689.205588         29.26834682               0.372
        -995.2548268        -1689.205591         29.26834669               0.373
        -995.2548203        -1689.205594         29.26834656               0.374
        -995.2548139        -1689.205598         29.26834643               0.375
        -995.2548075        -1689.205601          29.2683463               0.376
        -995.2548011        -1689.205605         29.26834617               0.377
        -995.2547947        -1689.205608         29.26834604               0.378
        -995.2547882        -1689.205612         29.26834591               0.379
        -995.2547818        -1689.205615         29.26834579                0.38
        -995.2547754        -1689.205619         29.26834566               0.381
         -995.254769        -1689.205622         29.26834553               0.382
        -995.2547626        -1689.205626          29.2683454               0.383
        -995.2547561        -1689.205629         29.26834527               0.384
        -995.2547497        -1689.205633         29.26834514               0.385
        -995.2547433        -1689.205636         29.26834501               0.386
        -995.2547369        -1689.205639         29.26834488               0.387
        -995.2547305        -1689.205643         29.26834475               0.388
        -995.2547241        -1689.205646         29.26834462               0.389
        -995.2547176         -1689.20565         29.26834449                0.39
        -995.2547112        -1689.205653         29.26834436               0.391
        -995.2547048        -1689.205657         29.26834423               0.392
        -995.2546984         -1689.20566         29.26834411               0.393
         -995.254692        -1689.205664         29.26834398               0.394
        -995.2546855        -1689.205667         29.26834385               0.395
        -995.2546791        -1689.205671         29.26834372               0.396
        -995.2546727        -1689.205674         29.26834359               0.397
        -995.2546663        -1689.205677         29.26834346               0.398
        -995.2546599        -1689.205681         29.26834333               0.399
        -995.2546534        -1689.205684          29.2683432                 0.4
         -995.254647        -1689.205688         29.26834307               0.401
        -995.2546406        -1689.205691         29.26834294               0.402
        -995.2546342        -1689.205695         29.26834281               0.403
        -995.2546278        -1689.205698         29.26834268               0.404
        -995.2546213        -1689.205702         29.26834255               0.405
        -995.2546149        -1689.205705         29.26834243               0.406
        -995.2546085        -1689.205709          29.2683423               0.407
        -995.2546021        -1689.205712         29.26834217               0.408
        -995.2545957        -1689.205716         29.26834204               0.409
        -995.2545893        -1689.205719         29.26834191                0.41
        -995.2545828        -1689.205722         29.26834178               0.411
        -995.2545764        -1689.205726         29.26834165               0.412
          -995.25457        -1689.205729         29.26834152               0.413
        -995.2545636        -1689.205733         29.26834139               0.414
        -995.2545572        -1689.205736         29.26834126               0.415
        -995.2545507         -1689.20574         29.26834113               0.416
        -995.2545443        -1689.205743           29.268341               0.417
        -995.2545379        -1689.205747         29.26834087               0.418
        -995.2545315         -1689.20575         29.26834075               0.419
        -995.2545251        -1689.205754         29.26834062                0.42
        -995.2545186        -1689.205757         29.26834049               0.421
        -995.2545122         -1689.20576         29.26834036               0.422
        -995.2545058        -1689.205764         29.26834023               0.423
        -995.2544994        -1689.205767          29.2683401               0.424
         -995.254493        -1689.205771         29.26833997               0.425
        -995.2544865        -1689.205774         29.26833984               0.426
        -995.2544801        -1689.205778         29.26833971               0.427
        -995.2544737        -1689.205781         29.26833958               0.428
        -995.2544673        -1689.205785         29.26833945               0.429
        -995.2544609        -1689.205788         29.26833932                0.43
        -995.2544544        -1689.205792         29.26833919               0.431
         -995.254448        -1689.205795         29.26833907               0.432
        -995.2544416        -1689.205799         29.26833894               0.433
        -995.2544352        -1689.205802         29.26833881               0.434
        -995.2544288        -1689.205805         29.26833868               0.435
        -995.2544223        -1689.205809         29.26833855               0.436
        -995.2544159        -1689.205812         29.26833842               0.437
        -995.2544095        -1689.205816         29.26833829               0.438
        -995.2544031        -1689.205819         29.26833816               0.439
        -995.2543967        -1689.205823         29.26833803                0.44
        -995.2543902        -1689.205826          29.2683379               0.441
        -995.2543838         -1689.20583         29.26833777               0.442
        -995.2543774        -1689.205833         29.26833764               0.443
         -995.254371        -1689.205837         29.26833751               0.444
        -995.2543646         -1689.20584         29.26833738               0.445
        -995.2543581        -1689.205843         29.26833726               0.446
