Sun
                 x:                  y:                  z:                  t: 
      -0.02620703188         2.638041186      -0.02723807926               0.039
      -0.02620703944         2.638041189      -0.02723807907                0.04
        -0.026207047         2.638041191      -0.02723807888               0.041
      -0.02620705456         2.638041194      -0.02723807869               0.042
      -0.02620706212         2.638041197       -0.0272380785               0.043
      -0.02620706968         2.638041199      -0.02723807831               0.044
      -0.02620707724         2.638041202      -0.02723807812               0.045
       -0.0262070848         2.638041205      -0.02723807793               0.046
      -0.02620709236         2.638041208      -0.02723807774               0.047
      -0.02620709992          2.63804121      -0.02723807756               0.048
      -0.02620710748         2.638041213      -0.02723807737               0.049
      -0.02620711504         2.638041216      -0.02723807718                0.05
       -0.0262071226         2.638041218      -0.02723807699               0.051
      -0.02620713016         2.638041221       -0.0272380768               0.052
      -0.02620713772         2.638041224      -0.02723807661               0.053
      -0.02620714528         2.638041226      -0.02723807642               0.054
      -0.02620715284         2.638041229      -0.02723807623               0.055
       -0.0262071604         2.638041232      -0.02723807604               0.056
      -0.02620716796         2.638041234      -0.02723807586               0.057
      -0.02620717552         2.638041237      -0.02723807567               0.058
      -0.02620718308          2.63804124      -0.02723807548               0.059
      -0.02620719064         2.638041242      -0.02723807529                0.06
       -0.0262071982         2.638041245       -0.0272380751               0.061
      -0.02620720576         2.638041248      -0.02723807491               0.062
      -0.02620721332          2.63804125      -0.02723807472               0.063
      -0.02620722088         2.638041253      -0.02723807453               0.064
      -0.02620722844         2.638041256      -0.02723807434               0.065
        -0.026207236         2.638041258      -0.02723807416               0.066
      -0.02620724356         2.638041261      -0.02723807397               0.067
      -0.02620725112         2.638041264      -0.02723807378               0.068
      -0.02620725868         2.638041267      -0.02723807359               0.069
      -0.02620726624         2.638041269       -0.0272380734                0.07
       -0.0262072738         2.638041272      -0.02723807321               0.071
      -0.02620728136         2.638041275      -0.02723807302               0.072
      -0.02620728892         2.638041277      -0.02723807283               0.073
      -0.02620729648          2.63804128      -0.02723807264               0.074
      -0.02620730404         2.638041283      -0.02723807246               0.075
       -0.0262073116         2.638041285      -0.02723807227               0.076
      -0.02620731916         2.638041288      -0.02723807208               0.077
      -0.02620732672         2.638041291      -0.02723807189               0.078
      -0.02620733428         2.638041293       -0.0272380717               0.079
      -0.02620734184         2.638041296      -0.02723807151                0.08
       -0.0262073494         2.638041299      -0.02723807132               0.081
      -0.02620735696         2.638041301      -0.02723807113               0.082
      -0.02620736452         2.638041304      -0.02723807094               0.083
      -0.02620737208         2.638041307      -0.02723807076               0.084
      -0.02620737964         2.638041309      -0.02723807057               0.085
       -0.0262073872         2.638041312      -0.02723807038               0.086
      -0.02620739476         2.638041315      -0.02723807019               0.087
      -0.02620740232         2.638041317         -0.02723807               0.088
      -0.02620740988          2.63804132      -0.02723806981               0.089
      -0.02620741744         2.638041323      -0.02723806962                0.09
        -0.026207425         2.638041326      -0.02723806943               0.091
      -0.02620743256         2.638041328      -0.02723806924               0.092
      -0.02620744012         2.638041331      -0.02723806906               0.093
      -0.02620744768         2.638041334      -0.02723806887               0.094
      -0.02620745524         2.638041336      -0.02723806868               0.095
       -0.0262074628         2.638041339      -0.02723806849               0.096
      -0.02620747036         2.638041342       -0.0272380683               0.097
      -0.02620747792         2.638041344      -0.02723806811               0.098
      -0.02620748548         2.638041347      -0.02723806792               0.099
      -0.02620749304          2.63804135      -0.02723806773                 0.1
       -0.0262075006         2.638041352      -0.02723806754               0.101
      -0.02620750816         2.638041355      -0.02723806735               0.102
      -0.02620751572         2.638041358      -0.02723806717               0.103
      -0.02620752328          2.63804136      -0.02723806698               0.104
      -0.02620753084         2.638041363      -0.02723806679               0.105
       -0.0262075384         2.638041366       -0.0272380666               0.106
      -0.02620754596         2.638041368      -0.02723806641               0.107
      -0.02620755352         2.638041371      -0.02723806622               0.108
      -0.02620756108         2.638041374      -0.02723806603               0.109
      -0.02620756864         2.638041376      -0.02723806584                0.11
       -0.0262075762         2.638041379      -0.02723806565               0.111
      -0.02620758376         2.638041382      -0.02723806547               0.112
      -0.02620759132         2.638041385      -0.02723806528               0.113
      -0.02620759888         2.638041387      -0.02723806509               0.114
      -0.02620760644          2.63804139       -0.0272380649               0.115
        -0.026207614         2.638041393      -0.02723806471               0.116
      -0.02620762156         2.638041395      -0.02723806452               0.117
      -0.02620762912         2.638041398      -0.02723806433               0.118
      -0.02620763668         2.638041401      -0.02723806414               0.119
      -0.02620764424         2.638041403      -0.02723806395                0.12
       -0.0262076518         2.638041406      -0.02723806377               0.121
      -0.02620765936         2.638041409      -0.02723806358               0.122
      -0.02620766692         2.638041411      -0.02723806339               0.123
      -0.02620767448         2.638041414       -0.0272380632               0.124
      -0.02620768204         2.638041417      -0.02723806301               0.125
       -0.0262076896         2.638041419      -0.02723806282               0.126
      -0.02620769716         2.638041422      -0.02723806263               0.127
      -0.02620770472         2.638041425      -0.02723806244               0.128
      -0.02620771228         2.638041427      -0.02723806225               0.129
      -0.02620771984          2.63804143      -0.02723806207                0.13
       -0.0262077274         2.638041433      -0.02723806188               0.131
      -0.02620773496         2.638041435      -0.02723806169               0.132
      -0.02620774252         2.638041438       -0.0272380615               0.133
      -0.02620775008         2.638041441      -0.02723806131               0.134
      -0.02620775764         2.638041444      -0.02723806112               0.135
       -0.0262077652         2.638041446      -0.02723806093               0.136
      -0.02620777276         2.638041449      -0.02723806074               0.137
      -0.02620778032         2.638041452      -0.02723806055               0.138
      -0.02620778788         2.638041454      -0.02723806037               0.139
      -0.02620779544         2.638041457      -0.02723806018                0.14
        -0.026207803          2.63804146      -0.02723805999               0.141
      -0.02620781056         2.638041462       -0.0272380598               0.142
      -0.02620781812         2.638041465      -0.02723805961               0.143
      -0.02620782568         2.638041468      -0.02723805942               0.144
      -0.02620783324          2.63804147      -0.02723805923               0.145
       -0.0262078408         2.638041473      -0.02723805904               0.146
      -0.02620784836         2.638041476      -0.02723805885               0.147
      -0.02620785592         2.638041478      -0.02723805867               0.148
      -0.02620786348         2.638041481      -0.02723805848               0.149
      -0.02620787104         2.638041484      -0.02723805829                0.15
       -0.0262078786         2.638041486       -0.0272380581               0.151
      -0.02620788615         2.638041489      -0.02723805791               0.152
      -0.02620789371         2.638041492      -0.02723805772               0.153
      -0.02620790127         2.638041494      -0.02723805753               0.154
      -0.02620790883         2.638041497      -0.02723805734               0.155
      -0.02620791639           2.6380415      -0.02723805715               0.156
      -0.02620792395         2.638041503      -0.02723805697               0.157
      -0.02620793151         2.638041505      -0.02723805678               0.158
      -0.02620793907         2.638041508      -0.02723805659               0.159
      -0.02620794663         2.638041511       -0.0272380564                0.16
      -0.02620795419         2.638041513      -0.02723805621               0.161
      -0.02620796175         2.638041516      -0.02723805602               0.162
      -0.02620796931         2.638041519      -0.02723805583               0.163
      -0.02620797687         2.638041521      -0.02723805564               0.164
      -0.02620798443         2.638041524      -0.02723805545               0.165
      -0.02620799199         2.638041527      -0.02723805527               0.166
      -0.02620799955         2.638041529      -0.02723805508               0.167
      -0.02620800711         2.638041532      -0.02723805489               0.168
      -0.02620801467         2.638041535       -0.0272380547               0.169
      -0.02620802223         2.638041537      -0.02723805451                0.17
      -0.02620802979          2.63804154      -0.02723805432               0.171
      -0.02620803735         2.638041543      -0.02723805413               0.172
      -0.02620804491         2.638041545      -0.02723805394               0.173
      -0.02620805247         2.638041548      -0.02723805375               0.174
      -0.02620806003         2.638041551      -0.02723805357               0.175
      -0.02620806759         2.638041553      -0.02723805338               0.176
      -0.02620807515         2.638041556      -0.02723805319               0.177
      -0.02620808271         2.638041559        -0.027238053               0.178
      -0.02620809027         2.638041562      -0.02723805281               0.179
      -0.02620809783         2.638041564      -0.02723805262                0.18
      -0.02620810539         2.638041567      -0.02723805243               0.181
      -0.02620811295          2.63804157      -0.02723805224               0.182
      -0.02620812051         2.638041572      -0.02723805205               0.183
      -0.02620812807         2.638041575      -0.02723805187               0.184
      -0.02620813563         2.638041578      -0.02723805168               0.185
      -0.02620814319          2.63804158      -0.02723805149               0.186
      -0.02620815075         2.638041583       -0.0272380513               0.187
      -0.02620815831         2.638041586      -0.02723805111               0.188
      -0.02620816587         2.638041588      -0.02723805092               0.189
      -0.02620817343         2.638041591      -0.02723805073                0.19
      -0.02620818099         2.638041594      -0.02723805054               0.191
      -0.02620818855         2.638041596      -0.02723805035               0.192
      -0.02620819611         2.638041599      -0.02723805016               0.193
      -0.02620820367         2.638041602      -0.02723804998               0.194
      -0.02620821123         2.638041604      -0.02723804979               0.195
      -0.02620821879         2.638041607       -0.0272380496               0.196
      -0.02620822635          2.63804161      -0.02723804941               0.197
      -0.02620823391         2.638041612      -0.02723804922               0.198
      -0.02620824147         2.638041615      -0.02723804903               0.199
      -0.02620824903         2.638041618      -0.02723804884                 0.2
      -0.02620825659         2.638041621      -0.02723804865               0.201
      -0.02620826415         2.638041623      -0.02723804846               0.202
      -0.02620827171         2.638041626      -0.02723804828               0.203
      -0.02620827927         2.638041629      -0.02723804809               0.204
      -0.02620828683         2.638041631       -0.0272380479               0.205
      -0.02620829439         2.638041634      -0.02723804771               0.206
      -0.02620830195         2.638041637      -0.02723804752               0.207
      -0.02620830951         2.638041639      -0.02723804733               0.208
      -0.02620831707         2.638041642      -0.02723804714               0.209
      -0.02620832463         2.638041645      -0.02723804695                0.21
      -0.02620833219         2.638041647      -0.02723804676               0.211
      -0.02620833975          2.63804165      -0.02723804658               0.212
      -0.02620834731         2.638041653      -0.02723804639               0.213
      -0.02620835487         2.638041655       -0.0272380462               0.214
      -0.02620836243         2.638041658      -0.02723804601               0.215
      -0.02620836999         2.638041661      -0.02723804582               0.216
      -0.02620837755         2.638041663      -0.02723804563               0.217
      -0.02620838511         2.638041666      -0.02723804544               0.218
      -0.02620839267         2.638041669      -0.02723804525               0.219
      -0.02620840023         2.638041671      -0.02723804506                0.22
      -0.02620840779         2.638041674      -0.02723804488               0.221
      -0.02620841535         2.638041677      -0.02723804469               0.222
      -0.02620842291          2.63804168       -0.0272380445               0.223
      -0.02620843047         2.638041682      -0.02723804431               0.224
      -0.02620843803         2.638041685      -0.02723804412               0.225
      -0.02620844559         2.638041688      -0.02723804393               0.226
      -0.02620845315          2.63804169      -0.02723804374               0.227
      -0.02620846071         2.638041693      -0.02723804355               0.228
      -0.02620846827         2.638041696      -0.02723804336               0.229
      -0.02620847583         2.638041698      -0.02723804318                0.23
      -0.02620848339         2.638041701      -0.02723804299               0.231
      -0.02620849095         2.638041704       -0.0272380428               0.232
      -0.02620849851         2.638041706      -0.02723804261               0.233
      -0.02620850607         2.638041709      -0.02723804242               0.234
      -0.02620851363         2.638041712      -0.02723804223               0.235
      -0.02620852119         2.638041714      -0.02723804204               0.236
      -0.02620852875         2.638041717      -0.02723804185               0.237
      -0.02620853631          2.63804172      -0.02723804166               0.238
      -0.02620854387         2.638041722      -0.02723804148               0.239
      -0.02620855143         2.638041725      -0.02723804129                0.24
      -0.02620855899         2.638041728       -0.0272380411               0.241
      -0.02620856655          2.63804173      -0.02723804091               0.242
      -0.02620857411         2.638041733      -0.02723804072               0.243
      -0.02620858167         2.638041736      -0.02723804053               0.244
      -0.02620858923         2.638041739      -0.02723804034               0.245
      -0.02620859679         2.638041741      -0.02723804015               0.246
      -0.02620860435         2.638041744      -0.02723803996               0.247
      -0.02620861191         2.638041747      -0.02723803978               0.248
      -0.02620861947         2.638041749      -0.02723803959               0.249
      -0.02620862703         2.638041752       -0.0272380394                0.25
      -0.02620863459         2.638041755      -0.02723803921               0.251
      -0.02620864215         2.638041757      -0.02723803902               0.252
      -0.02620864971          2.63804176      -0.02723803883               0.253
      -0.02620865727         2.638041763      -0.02723803864               0.254
      -0.02620866483         2.638041765      -0.02723803845               0.255
      -0.02620867239         2.638041768      -0.02723803826               0.256
      -0.02620867995         2.638041771      -0.02723803808               0.257
      -0.02620868751         2.638041773      -0.02723803789               0.258
      -0.02620869507         2.638041776       -0.0272380377               0.259
      -0.02620870263         2.638041779      -0.02723803751                0.26
      -0.02620871019         2.638041781      -0.02723803732               0.261
      -0.02620871775         2.638041784      -0.02723803713               0.262
      -0.02620872531         2.638041787      -0.02723803694               0.263
      -0.02620873287         2.638041789      -0.02723803675               0.264
      -0.02620874043         2.638041792      -0.02723803656               0.265
      -0.02620874799         2.638041795      -0.02723803638               0.266
      -0.02620875555         2.638041798      -0.02723803619               0.267
      -0.02620876311           2.6380418        -0.027238036               0.268
      -0.02620877067         2.638041803      -0.02723803581               0.269
      -0.02620877823         2.638041806      -0.02723803562                0.27
      -0.02620878579         2.638041808      -0.02723803543               0.271
      -0.02620879335         2.638041811      -0.02723803524               0.272
      -0.02620880091         2.638041814      -0.02723803505               0.273
      -0.02620880847         2.638041816      -0.02723803486               0.274
      -0.02620881603         2.638041819      -0.02723803468               0.275
      -0.02620882359         2.638041822      -0.02723803449               0.276
      -0.02620883115         2.638041824       -0.0272380343               0.277
      -0.02620883871         2.638041827      -0.02723803411               0.278
      -0.02620884627          2.63804183      -0.02723803392               0.279
      -0.02620885383         2.638041832      -0.02723803373                0.28
      -0.02620886139         2.638041835      -0.02723803354               0.281
      -0.02620886895         2.638041838      -0.02723803335               0.282
      -0.02620887651          2.63804184      -0.02723803316               0.283
      -0.02620888407         2.638041843      -0.02723803298               0.284
      -0.02620889163         2.638041846      -0.02723803279               0.285
      -0.02620889919         2.638041848       -0.0272380326               0.286
      -0.02620890675         2.638041851      -0.02723803241               0.287
      -0.02620891431         2.638041854      -0.02723803222               0.288
      -0.02620892187         2.638041857      -0.02723803203               0.289
      -0.02620892943         2.638041859      -0.02723803184                0.29
      -0.02620893699         2.638041862      -0.02723803165               0.291
      -0.02620894455         2.638041865      -0.02723803146               0.292
      -0.02620895211         2.638041867      -0.02723803127               0.293
      -0.02620895967          2.63804187      -0.02723803109               0.294
      -0.02620896723         2.638041873       -0.0272380309               0.295
      -0.02620897479         2.638041875      -0.02723803071               0.296
      -0.02620898235         2.638041878      -0.02723803052               0.297
      -0.02620898991         2.638041881      -0.02723803033               0.298
      -0.02620899747         2.638041883      -0.02723803014               0.299
      -0.02620900503         2.638041886      -0.02723802995                 0.3
      -0.02620901259         2.638041889      -0.02723802976               0.301
      -0.02620902015         2.638041891      -0.02723802957               0.302
      -0.02620902771         2.638041894      -0.02723802939               0.303
      -0.02620903526         2.638041897       -0.0272380292               0.304
      -0.02620904282         2.638041899      -0.02723802901               0.305
      -0.02620905038         2.638041902      -0.02723802882               0.306
      -0.02620905794         2.638041905      -0.02723802863               0.307
       -0.0262090655         2.638041907      -0.02723802844               0.308
      -0.02620907306          2.63804191      -0.02723802825               0.309
      -0.02620908062         2.638041913      -0.02723802806                0.31
      -0.02620908818         2.638041916      -0.02723802787               0.311
      -0.02620909574         2.638041918      -0.02723802769               0.312
       -0.0262091033         2.638041921       -0.0272380275               0.313
      -0.02620911086         2.638041924      -0.02723802731               0.314
      -0.02620911842         2.638041926      -0.02723802712               0.315
      -0.02620912598         2.638041929      -0.02723802693               0.316
      -0.02620913354         2.638041932      -0.02723802674               0.317
       -0.0262091411         2.638041934      -0.02723802655               0.318
      -0.02620914866         2.638041937      -0.02723802636               0.319
      -0.02620915622          2.63804194      -0.02723802617                0.32
      -0.02620916378         2.638041942      -0.02723802599               0.321
      -0.02620917134         2.638041945       -0.0272380258               0.322
       -0.0262091789         2.638041948      -0.02723802561               0.323
      -0.02620918646          2.63804195      -0.02723802542               0.324
      -0.02620919402         2.638041953      -0.02723802523               0.325
      -0.02620920158         2.638041956      -0.02723802504               0.326
      -0.02620920914         2.638041958      -0.02723802485               0.327
       -0.0262092167         2.638041961      -0.02723802466               0.328
      -0.02620922426         2.638041964      -0.02723802447               0.329
      -0.02620923182         2.638041966      -0.02723802429                0.33
      -0.02620923938         2.638041969       -0.0272380241               0.331
      -0.02620924694         2.638041972      -0.02723802391               0.332
       -0.0262092545         2.638041975      -0.02723802372               0.333
      -0.02620926206         2.638041977      -0.02723802353               0.334
      -0.02620926962          2.63804198      -0.02723802334               0.335
      -0.02620927718         2.638041983      -0.02723802315               0.336
      -0.02620928474         2.638041985      -0.02723802296               0.337
       -0.0262092923         2.638041988      -0.02723802277               0.338
      -0.02620929986         2.638041991      -0.02723802259               0.339
      -0.02620930742         2.638041993       -0.0272380224                0.34
      -0.02620931498         2.638041996      -0.02723802221               0.341
      -0.02620932254         2.638041999      -0.02723802202               0.342
       -0.0262093301         2.638042001      -0.02723802183               0.343
      -0.02620933766         2.638042004      -0.02723802164               0.344
      -0.02620934522         2.638042007      -0.02723802145               0.345
      -0.02620935278         2.638042009      -0.02723802126               0.346
      -0.02620936034         2.638042012      -0.02723802107               0.347
       -0.0262093679         2.638042015      -0.02723802089               0.348
      -0.02620937546         2.638042017       -0.0272380207               0.349
      -0.02620938302          2.63804202      -0.02723802051                0.35
      -0.02620939058         2.638042023      -0.02723802032               0.351
      -0.02620939814         2.638042025      -0.02723802013               0.352
       -0.0262094057         2.638042028      -0.02723801994               0.353
      -0.02620941326         2.638042031      -0.02723801975               0.354
      -0.02620942082         2.638042034      -0.02723801956               0.355
      -0.02620942838         2.638042036      -0.02723801937               0.356
      -0.02620943594         2.638042039      -0.02723801919               0.357
       -0.0262094435         2.638042042        -0.027238019               0.358
      -0.02620945106         2.638042044      -0.02723801881               0.359
      -0.02620945862         2.638042047      -0.02723801862                0.36
      -0.02620946618          2.63804205      -0.02723801843               0.361
      -0.02620947374         2.638042052      -0.02723801824               0.362
       -0.0262094813         2.638042055      -0.02723801805               0.363
      -0.02620948886         2.638042058      -0.02723801786               0.364
      -0.02620949642          2.63804206      -0.02723801767               0.365
      -0.02620950398         2.638042063      -0.02723801749               0.366
      -0.02620951154         2.638042066       -0.0272380173               0.367
       -0.0262095191         2.638042068      -0.02723801711               0.368
      -0.02620952666         2.638042071      -0.02723801692               0.369
      -0.02620953422         2.638042074      -0.02723801673                0.37
      -0.02620954178         2.638042076      -0.02723801654               0.371
      -0.02620954934         2.638042079      -0.02723801635               0.372
       -0.0262095569         2.638042082      -0.02723801616               0.373
      -0.02620956446         2.638042085      -0.02723801597               0.374
      -0.02620957202         2.638042087      -0.02723801579               0.375
      -0.02620957958          2.63804209       -0.0272380156               0.376
      -0.02620958714         2.638042093      -0.02723801541               0.377
       -0.0262095947         2.638042095      -0.02723801522               0.378
      -0.02620960226         2.638042098      -0.02723801503               0.379
      -0.02620960982         2.638042101      -0.02723801484                0.38
      -0.02620961738         2.638042103      -0.02723801465               0.381
      -0.02620962494         2.638042106      -0.02723801446               0.382
       -0.0262096325         2.638042109      -0.02723801427               0.383
      -0.02620964006         2.638042111      -0.02723801409               0.384
      -0.02620964762         2.638042114       -0.0272380139               0.385
      -0.02620965518         2.638042117      -0.02723801371               0.386
      -0.02620966274         2.638042119      -0.02723801352               0.387
       -0.0262096703         2.638042122      -0.02723801333               0.388
      -0.02620967786         2.638042125      -0.02723801314               0.389
      -0.02620968542         2.638042127      -0.02723801295                0.39
      -0.02620969298          2.63804213      -0.02723801276               0.391
      -0.02620970054         2.638042133      -0.02723801257               0.392
       -0.0262097081         2.638042135      -0.02723801238               0.393
      -0.02620971566         2.638042138       -0.0272380122               0.394
      -0.02620972322         2.638042141      -0.02723801201               0.395
      -0.02620973078         2.638042144      -0.02723801182               0.396
      -0.02620973834         2.638042146      -0.02723801163               0.397
       -0.0262097459         2.638042149      -0.02723801144               0.398
      -0.02620975346         2.638042152      -0.02723801125               0.399
      -0.02620976102         2.638042154      -0.02723801106                 0.4
      -0.02620976858         2.638042157      -0.02723801087               0.401
      -0.02620977614          2.63804216      -0.02723801068               0.402
       -0.0262097837         2.638042162       -0.0272380105               0.403
      -0.02620979126         2.638042165      -0.02723801031               0.404
      -0.02620979882         2.638042168      -0.02723801012               0.405
      -0.02620980638          2.63804217      -0.02723800993               0.406
      -0.02620981394         2.638042173      -0.02723800974               0.407
       -0.0262098215         2.638042176      -0.02723800955               0.408
      -0.02620982906         2.638042178      -0.02723800936               0.409
      -0.02620983662         2.638042181      -0.02723800917                0.41
      -0.02620984418         2.638042184      -0.02723800898               0.411
      -0.02620985174         2.638042186       -0.0272380088               0.412
       -0.0262098593         2.638042189      -0.02723800861               0.413
      -0.02620986686         2.638042192      -0.02723800842               0.414
      -0.02620987442         2.638042194      -0.02723800823               0.415
      -0.02620988198         2.638042197      -0.02723800804               0.416
      -0.02620988954           2.6380422      -0.02723800785               0.417
       -0.0262098971         2.638042203      -0.02723800766               0.418
      -0.02620990466         2.638042205      -0.02723800747               0.419
      -0.02620991222         2.638042208      -0.02723800728                0.42
      -0.02620991978         2.638042211       -0.0272380071               0.421
      -0.02620992734         2.638042213      -0.02723800691               0.422
       -0.0262099349         2.638042216      -0.02723800672               0.423
      -0.02620994246         2.638042219      -0.02723800653               0.424
      -0.02620995002         2.638042221      -0.02723800634               0.425
      -0.02620995758         2.638042224      -0.02723800615               0.426
      -0.02620996514         2.638042227      -0.02723800596               0.427
       -0.0262099727         2.638042229      -0.02723800577               0.428
      -0.02620998026         2.638042232      -0.02723800558               0.429
      -0.02620998782         2.638042235       -0.0272380054                0.43
      -0.02620999538         2.638042237      -0.02723800521               0.431
      -0.02621000294          2.63804224      -0.02723800502               0.432
       -0.0262100105         2.638042243      -0.02723800483               0.433
      -0.02621001806         2.638042245      -0.02723800464               0.434
      -0.02621002562         2.638042248      -0.02723800445               0.435
      -0.02621003318         2.638042251      -0.02723800426               0.436
      -0.02621004074         2.638042253      -0.02723800407               0.437
       -0.0262100483         2.638042256      -0.02723800388               0.438
      -0.02621005586         2.638042259       -0.0272380037               0.439
      -0.02621006342         2.638042262      -0.02723800351                0.44
      -0.02621007098         2.638042264      -0.02723800332               0.441
      -0.02621007854         2.638042267      -0.02723800313               0.442
       -0.0262100861          2.63804227      -0.02723800294               0.443
      -0.02621009366         2.638042272      -0.02723800275               0.444
      -0.02621010122         2.638042275      -0.02723800256               0.445
      -0.02621010878         2.638042278      -0.02723800237               0.446
      -0.02621011634          2.63804228      -0.02723800218               0.447
       -0.0262101239         2.638042283        -0.027238002               0.448
      -0.02621013146         2.638042286      -0.02723800181               0.449
      -0.02621013902         2.638042288      -0.02723800162                0.45
      -0.02621014658         2.638042291      -0.02723800143               0.451
      -0.02621015414         2.638042294      -0.02723800124               0.452
       -0.0262101617         2.638042296      -0.02723800105               0.453
      -0.02621016926         2.638042299      -0.02723800086               0.454
      -0.02621017681         2.638042302      -0.02723800067               0.455
      -0.02621018437         2.638042304      -0.02723800048               0.456
      -0.02621019193         2.638042307       -0.0272380003               0.457
      -0.02621019949          2.63804231      -0.02723800011               0.458
      -0.02621020705         2.638042312      -0.02723799992               0.459
      -0.02621021461         2.638042315      -0.02723799973                0.46
      -0.02621022217         2.638042318      -0.02723799954               0.461
      -0.02621022973         2.638042321      -0.02723799935               0.462
      -0.02621023729         2.638042323      -0.02723799916               0.463
      -0.02621024485         2.638042326      -0.02723799897               0.464
      -0.02621025241         2.638042329      -0.02723799878               0.465
      -0.02621025997         2.638042331       -0.0272379986               0.466
      -0.02621026753         2.638042334      -0.02723799841               0.467
      -0.02621027509         2.638042337      -0.02723799822               0.468
      -0.02621028265         2.638042339      -0.02723799803               0.469
      -0.02621029021         2.638042342      -0.02723799784                0.47
      -0.02621029777         2.638042345      -0.02723799765               0.471
      -0.02621030533         2.638042347      -0.02723799746               0.472
      -0.02621031289          2.63804235      -0.02723799727               0.473
      -0.02621032045         2.638042353      -0.02723799708               0.474
      -0.02621032801         2.638042355       -0.0272379969               0.475
      -0.02621033557         2.638042358      -0.02723799671               0.476
      -0.02621034313         2.638042361      -0.02723799652               0.477
      -0.02621035069         2.638042363      -0.02723799633               0.478
      -0.02621035825         2.638042366      -0.02723799614               0.479
      -0.02621036581         2.638042369      -0.02723799595                0.48
      -0.02621037337         2.638042371      -0.02723799576               0.481
      -0.02621038093         2.638042374      -0.02723799557               0.482
      -0.02621038849         2.638042377      -0.02723799538               0.483
      -0.02621039605          2.63804238      -0.02723799519               0.484
      -0.02621040361         2.638042382      -0.02723799501               0.485
      -0.02621041117         2.638042385      -0.02723799482               0.486
      -0.02621041873         2.638042388      -0.02723799463               0.487
      -0.02621042629          2.63804239      -0.02723799444               0.488
      -0.02621043385         2.638042393      -0.02723799425               0.489
      -0.02621044141         2.638042396      -0.02723799406                0.49
      -0.02621044897         2.638042398      -0.02723799387               0.491
      -0.02621045653         2.638042401      -0.02723799368               0.492
      -0.02621046409         2.638042404      -0.02723799349               0.493
      -0.02621047165         2.638042406      -0.02723799331               0.494
      -0.02621047921         2.638042409      -0.02723799312               0.495
      -0.02621048677         2.638042412      -0.02723799293               0.496
      -0.02621049433         2.638042414      -0.02723799274               0.497
      -0.02621050189         2.638042417      -0.02723799255               0.498
      -0.02621050945          2.63804242      -0.02723799236               0.499
      -0.02621051701         2.638042422      -0.02723799217                 0.5
      -0.02621052457         2.638042425      -0.02723799198               0.501
      -0.02621053213         2.638042428      -0.02723799179               0.502
      -0.02621053969          2.63804243      -0.02723799161               0.503
      -0.02621054725         2.638042433      -0.02723799142               0.504
      -0.02621055481         2.638042436      -0.02723799123               0.505
      -0.02621056237         2.638042439      -0.02723799104               0.506
      -0.02621056993         2.638042441      -0.02723799085               0.507
      -0.02621057749         2.638042444      -0.02723799066               0.508
      -0.02621058505         2.638042447      -0.02723799047               0.509
      -0.02621059261         2.638042449      -0.02723799028                0.51
      -0.02621060017         2.638042452      -0.02723799009               0.511
      -0.02621060773         2.638042455      -0.02723798991               0.512
      -0.02621061529         2.638042457      -0.02723798972               0.513
      -0.02621062285          2.63804246      -0.02723798953               0.514
      -0.02621063041         2.638042463      -0.02723798934               0.515
      -0.02621063797         2.638042465      -0.02723798915               0.516
